time,gFx,gFy,gFz,TgF
364.1,-0.1729,0.4979,0.9532,1.09
364.2,-0.1602,0.4864,0.9132,1.05
364.3,-0.2346,0.4954,0.7501,0.93
364.4,-0.3289,0.534,0.7635,0.99
364.5,-0.3467,0.5633,0.7325,0.99
364.6,-0.3184,0.5589,0.7474,0.99
364.7,-0.2908,0.5938,0.7264,0.98
364.8,-0.2947,0.6265,0.7132,0.99
364.9,-0.3579,0.6456,0.6778,1
365,-0.3811,0.6746,0.6539,1.01
365.1,-0.3655,0.703,0.6136,1
365.2,-0.3953,0.6995,0.5914,1
365.3,-0.3474,0.7047,0.5757,0.97
365.4,-0.429,0.7176,0.5877,1.02
365.5,-0.49,0.7264,0.5875,1.05
365.6,-0.5169,0.7095,0.5242,1.02
365.7,-0.6234,0.661,0.4905,1.03
365.8,-0.6151,0.6722,0.4905,1.03
365.9,-0.5738,0.6651,0.5306,1.03
366,-0.6207,0.6666,0.5245,1.05
366.1,-0.6131,0.6527,0.4705,1.01
366.2,-0.6756,0.5818,0.3973,0.98
366.3,-0.6729,0.5179,0.263,0.89
366.4,-0.8148,0.4353,0.2466,0.96
366.5,-0.8766,0.3528,0.1958,0.96
366.6,-0.9354,0.3264,0.2171,1.01
366.7,-0.8905,0.357,0.1751,0.98
366.8,-0.8604,0.3521,0.2178,0.95
366.9,-0.9002,0.3548,0.2906,1.01
367,-0.8546,0.3626,0.1633,0.94
367.1,-0.9154,0.4422,0.2842,1.06
367.2,-0.7933,0.3736,0.3433,0.94
367.3,-0.8487,0.3914,0.3482,1
367.4,-0.8941,0.4185,0.3592,1.05
367.5,-0.933,0.3523,0.3352,1.05
367.6,-0.992,0.3599,0.3382,1.11
367.7,-0.9688,0.3042,0.3286,1.07
367.8,-0.9662,0.3316,0.3924,1.09
367.9,-0.9215,0.3216,0.4436,1.07
368,-0.9764,0.2849,0.4561,1.11
368.1,-0.9107,0.3008,0.3692,1.03
368.2,-1.0201,0.2954,0.4529,1.15
368.3,-0.8722,0.1548,0.2681,0.93
368.4,-0.9544,0.2161,0.3313,1.03
368.5,-0.9593,0.1619,0.3616,1.04
368.6,-0.9798,0.1272,0.461,1.09
368.7,-0.964,0.1021,0.3186,1.02
368.8,-0.9681,0.1626,0.3443,1.04
368.9,-0.8912,0.0669,0.3399,0.96
369,-0.9823,0.0994,0.3975,1.06
369.1,-1.0289,0.0984,0.3804,1.1
369.2,-0.983,0.1235,0.3692,1.06
369.3,-0.9525,0.1477,0.2971,1.01
369.4,-0.8375,0.0916,0.1797,0.86
369.5,-0.9862,0.1113,0.3484,1.05
369.6,-1.0392,0.0437,0.3084,1.08
369.7,-1.0043,0.0576,0.2786,1.04
369.8,-0.95,0.0435,0.2666,0.99
369.9,-0.9791,0.0234,0.3057,1.03
370,-1.0067,0.0168,0.291,1.05
370.1,-0.9432,-0.0303,0.1646,0.96
370.2,-0.7857,-0.1184,0.0342,0.8
370.3,-0.7598,-0.1489,0.1509,0.79
370.4,-0.0183,0.0271,0.0322,0.05
370.5,-0.0217,0.0105,0.0408,0.05
370.6,-0.0244,0.0122,0.0718,0.08
370.7,-0.0188,-0.0149,0.0056,0.02
370.8,-0.699,0.8487,3.8456,4
370.9,-0.0476,0.0337,1.2802,1.28
371,-0.0613,0.1152,0.9825,0.99
371.1,-0.0408,0.093,1.013,1.02
371.2,-0.0505,0.0962,1.0038,1.01
371.3,-0.0454,0.0925,1.0096,1.01
371.4,-0.0454,0.0923,1.0028,1.01
371.5,-0.0488,0.0942,1.0086,1.01
371.6,-0.0486,0.095,1.013,1.02
371.7,-0.0454,0.095,1.0028,1.01
371.8,-0.0481,0.0933,1.0057,1.01
371.9,-0.0518,0.0947,0.9847,0.99
372,-0.0598,0.0938,1.0155,1.02
372.1,0.0149,0.1992,1.0106,1.03
372.2,-0.0801,0.0393,0.9801,0.98
372.3,-0.0461,0.199,0.9403,0.96
372.4,-0.0654,0.0649,1.0311,1.04
372.5,-0.0503,0.1587,0.9896,1
372.6,-0.1045,-0.0032,1.0253,1.03
372.7,-0.2376,0.083,1.172,1.2
372.8,-0.5706,-0.0603,1.0304,1.18
372.9,-0.4827,-0.0903,0.9823,1.1
373,-0.7794,-0.0168,0.7796,1.1
373.1,-0.2493,0.0349,1.1739,1.2
373.2,-0.5069,0.2053,0.8253,0.99
373.3,-0.45,0.3128,0.9417,1.09
373.4,-0.5897,0.3667,0.8949,1.13
373.5,-0.6019,0.3985,0.8238,1.1
373.6,-0.6497,0.4764,0.5477,0.97
373.7,-0.6873,0.5259,0.5452,1.02
373.8,-0.6876,0.6131,0.469,1.03
373.9,-0.5547,0.6961,0.2615,0.93
374,-0.7833,0.7042,0.3157,1.1
374.1,-0.678,0.7196,0.2412,1.02
374.2,-0.6546,0.7088,0.2561,1
374.3,-0.7125,0.6971,0.3028,1.04
374.4,-0.6654,0.7481,0.2503,1.03
374.5,-0.6524,0.7686,0.2334,1.03
374.6,-0.6536,0.7952,0.2779,1.07
374.7,-0.5809,0.796,0.1655,1
374.8,-0.5848,0.8177,0.1582,1.02
374.9,-0.5687,0.8199,0.0972,1
375,-0.577,0.8177,0.1355,1.01
375.1,-0.597,0.8255,0.1111,1.02
375.2,-0.6063,0.8287,0.1441,1.04
375.3,-0.5701,0.8309,0.1609,1.02
375.4,-0.5467,0.8397,0.1404,1.01
375.5,-0.5228,0.8355,0.1892,1
375.6,-0.5445,0.8573,0.1563,1.03
375.7,-0.5457,0.8451,0.1445,1.02
375.8,-0.5191,0.8597,0.1282,1.01
375.9,-0.5308,0.8458,0.1087,1
376,-0.5511,0.8558,0.1577,1.03
376.1,-0.5235,0.8687,0.1663,1.03
376.2,-0.525,0.8509,0.1272,1.01
376.3,-0.5489,0.8624,0.2024,1.04
376.4,-0.5416,0.869,0.1902,1.04
376.5,-0.5477,0.8875,0.2215,1.07
376.6,-0.5396,0.8546,0.1753,1.03
376.7,-0.5054,0.8788,0.1419,1.02
376.8,-0.5704,0.8653,0.187,1.05
376.9,-0.5596,0.8668,0.1611,1.04
377,-0.469,0.8897,0.1904,1.02
377.1,-0.3492,0.9276,0.1741,1.01
377.2,-0.5264,0.8802,0.1282,1.03
377.3,-0.4217,0.8746,0.1214,0.98
377.4,-0.4588,0.9244,0.1253,1.04
377.5,-0.4092,0.9305,0.1502,1.03
377.6,-0.3477,0.9537,0.0816,1.02
377.7,-0.2791,0.9608,0.0952,1.01
377.8,-0.2876,0.9481,0.1763,1.01
377.9,-0.3028,0.9535,0.1436,1.01
378,-0.3343,0.9684,0.1502,1.04
378.1,-0.3194,0.9715,0.1633,1.04
378.2,-0.3101,0.9679,0.1853,1.03
378.3,-0.2935,0.9586,0.187,1.02
378.4,-0.2762,0.9667,0.1629,1.02
378.5,-0.2488,0.9774,0.1714,1.02
378.6,-0.3037,0.9762,0.1887,1.04
378.7,-0.2935,0.9684,0.1812,1.03
378.8,-0.2669,0.9681,0.1546,1.02
378.9,-0.2605,0.9723,0.197,1.03
379,-0.262,0.9686,0.2027,1.02
379.1,-0.2627,0.973,0.1726,1.02
379.2,-0.2395,0.9757,0.1936,1.02
379.3,-0.2451,0.9772,0.1736,1.02
379.4,-0.2669,0.975,0.2046,1.03
379.5,-0.2605,0.9862,0.2044,1.04
379.6,-0.2564,0.9781,0.2031,1.03
379.7,-0.2322,0.9713,0.2361,1.03
379.8,-0.2268,0.9928,0.1536,1.03
379.9,-0.2178,0.9933,0.1926,1.03
380,-0.1734,0.9566,0.0378,0.97
380.1,-0.211,0.8817,0.1065,0.91
380.2,-0.0913,0.7677,0.0513,0.77
380.3,-0.0149,0.0115,0.012,0.02
380.4,-0.0149,0.0115,0.0171,0.03
380.5,-0.0149,0.0151,0.0234,0.03
380.6,-0.7655,-2.7012,3.0338,4.13
380.7,0.0383,0.2613,-0.3704,0.45
380.8,0.0413,0.0754,0.7325,0.74
380.9,0.0911,0.1143,0.9579,0.97
381,0.0794,0.0925,1.0118,1.02
381.1,0.0784,0.0918,1.0052,1.01
381.2,0.0823,0.0925,0.9996,1.01
381.3,0.0803,0.0933,1.0043,1.01
381.4,0.0801,0.093,1.003,1.01
381.5,0.0781,0.0903,1.0023,1.01
381.6,0.0808,0.0955,1.0043,1.01
381.7,0.0806,0.0933,1.0013,1.01
381.8,0.0796,0.0935,1.0023,1.01
381.9,0.0806,0.0925,1.0043,1.01
382,0.0828,0.0933,1.0023,1.01
382.1,0.0801,0.0916,1.0038,1.01
382.2,0.0798,0.0942,1.0006,1.01
382.3,0.083,0.0911,1.0033,1.01
382.4,0.0816,0.094,1.0018,1.01
382.5,0.0769,0.0925,0.9911,1
382.6,0.0818,0.0921,0.9981,1.01
382.7,0.0647,0.0752,1.0101,1.01
382.8,0.0933,0.0894,1.0052,1.01
382.9,0.0659,0.0911,0.9933,1
383,0.0803,0.093,0.9911,1
383.1,0.0757,0.0911,0.9798,0.99
383.2,0.0845,0.1035,1.0079,1.02
383.3,0.0679,0.0513,0.9869,0.99
383.4,0.0325,-0.0327,0.9906,0.99
383.5,0.0737,-0.1765,1.0614,1.08
383.6,0.0269,-0.406,0.8197,0.92
383.7,-0.0776,-0.6817,0.9122,1.14
383.8,0.3091,-0.7061,0.9171,1.2
383.9,0.0129,-0.7816,0.5594,0.96
384,0.0381,-0.7581,0.8238,1.12
384.1,-0.0867,-0.6578,0.5674,0.87
384.2,-0.1751,-0.6588,0.8243,1.07
384.3,-0.586,-0.6695,0.6605,1.11
384.4,-0.2312,-0.6473,0.7669,1.03
384.5,-0.2263,-0.6353,0.7034,0.97
384.6,-0.4493,-0.5716,0.6209,0.96
384.7,-0.4248,-0.5264,0.6241,0.92
384.8,-0.471,-0.5069,0.6268,0.93
384.9,-0.4458,-0.5462,0.7244,1.01
385,-0.482,-0.5599,0.7354,1.04
385.1,-0.4314,-0.5963,0.6006,0.95
385.2,-0.5858,-0.5059,0.7677,1.09
385.3,-0.3955,-0.4749,0.8138,1.02
385.4,-0.5174,-0.5928,0.7645,1.1
385.5,-0.4107,-0.5145,0.7225,0.98
385.6,-0.5433,-0.4852,0.6668,0.99
385.7,-0.3518,-0.7093,0.7132,1.07
385.8,-0.3995,-0.7518,0.6397,1.06
385.9,-0.3575,-0.7525,0.5667,1.01
386,-0.2754,-0.7835,0.5245,0.98
386.1,-0.316,-0.7967,0.5201,1
386.2,-0.3279,-0.7584,0.5337,0.98
386.3,-0.3521,-0.8238,0.4832,1.02
386.4,-0.295,-0.8697,0.4656,1.03
386.5,-0.2351,-0.8761,0.4375,1.01
386.6,-0.2627,-0.8829,0.4002,1
386.7,-0.2146,-0.8988,0.3858,1
386.8,-0.2613,-0.9071,0.3706,1.01
386.9,-0.1726,-0.9168,0.4026,1.02
387,-0.1834,-0.9051,0.3391,0.98
387.1,-0.2635,-0.8897,0.2823,0.97
387.2,-0.263,-0.8976,0.2793,0.98
387.3,-0.2622,-0.9066,0.2771,0.98
387.4,-0.2605,-0.9312,0.2464,1
387.5,-0.2764,-0.9215,0.262,1
387.6,-0.2617,-0.9281,0.2742,1
387.7,-0.2605,-0.9271,0.2776,1
387.8,-0.2578,-0.9449,0.2874,1.02
387.9,-0.221,-0.9413,0.3003,1.01
388,-0.2398,-0.9327,0.2783,1
388.1,-0.2393,-0.9413,0.2947,1.01
388.2,-0.2471,-0.9337,0.2903,1.01
388.3,-0.2456,-0.911,0.274,0.98
388.4,-0.2261,-0.9271,0.2534,0.99
388.5,-0.239,-0.9378,0.261,1
388.6,-0.24,-0.922,0.2613,0.99
388.7,-0.24,-0.9137,0.2676,0.98
388.8,-0.2483,-0.9442,0.283,1.02
388.9,-0.232,-0.9339,0.274,1
389,-0.2459,-0.91,0.271,0.98
389.1,-0.2469,-0.9449,0.2608,1.01
389.2,-0.2288,-0.9593,0.295,1.03
389.3,-0.2371,-0.9376,0.2871,1.01
389.4,-0.2437,-0.9364,0.2718,1.01
389.5,-0.2476,-0.9259,0.2637,0.99
389.6,-0.253,-0.9283,0.282,1
389.7,-0.229,-0.93,0.281,1
389.8,-0.2053,-0.9586,0.2913,1.02
389.9,-0.1956,-0.9679,0.2749,1.02
390,-0.147,-0.8546,0.2158,0.89
390.1,-0.2078,-0.6351,0.0747,0.67
390.2,0.1148,-0.1978,0.0149,0.23
390.3,-0.0168,0.0051,0.0259,0.03
390.4,-0.0173,0.0029,0.0591,0.06
390.5,-0.054,-0.3123,0.1807,0.36
390.6,0.0259,-0.5328,-0.0117,0.53
390.7,-0.1028,-0.3714,0.0706,0.39
390.8,-0.0234,-0.2122,-0.0173,0.21
390.9,-0.2989,0.5342,-3.2271,3.28
391,0.3689,0.1128,-1.5429,1.59
391.1,-0.0269,0.0203,-0.9439,0.94
391.2,-0.0469,-0.0039,-0.9554,0.96
391.3,-0.0317,-0.0195,-0.9713,0.97
391.4,-0.042,-0.0112,-0.9925,0.99
391.5,-0.0244,-0.0339,-0.9962,1
391.6,-0.0503,-0.0034,-0.9481,0.95
391.7,-0.0496,0.0051,-0.9933,0.99
391.8,-0.0361,-0.0137,-1.0038,1
391.9,-0.0371,-0.0269,-0.992,0.99
392,-0.04,-0.0816,-1.0372,1.04
392.1,-0.0911,0.0198,-0.9374,0.94
392.2,0.0349,0.2097,-1.1498,1.17
392.3,-0.3748,0.1109,-1.048,1.12
392.4,-0.5594,0.3601,-0.8524,1.08
392.5,-0.6373,0.4346,-0.713,1.05
392.6,-0.7901,0.4756,-0.4864,1.04
392.7,-0.6629,0.7454,-0.2869,1.04
392.8,-0.6866,0.8341,0.0103,1.08
392.9,-0.4717,0.7305,0.1265,0.88
393,-0.3418,0.7469,0.2281,0.85
393.1,-0.2971,0.8941,0.2251,0.97
393.2,-0.2244,0.9244,0.2456,0.98
393.3,-0.1948,0.9784,0.2698,1.03
393.4,-0.1367,0.9198,0.2373,0.96
393.5,-0.1582,0.941,0.2937,1
393.6,-0.0908,0.9408,0.2759,0.98
393.7,-0.0986,0.9652,0.2884,1.01
393.8,-0.1231,0.961,0.3277,1.02
393.9,-0.1326,0.9151,0.3636,0.99
394,-0.1257,0.9581,0.3223,1.02
394.1,-0.1179,0.9649,0.3233,1.02
394.2,-0.1099,0.9674,0.3069,1.02
394.3,-0.1194,0.9637,0.3164,1.02
394.4,-0.1262,0.961,0.3111,1.02
394.5,-0.1199,0.9769,0.2962,1.03
394.6,-0.117,0.9759,0.3138,1.03
394.7,-0.1294,0.9674,0.3162,1.03
394.8,-0.1297,0.964,0.3028,1.02
394.9,-0.1079,0.971,0.2796,1.02
395,-0.1362,0.9493,0.3086,1.01
395.1,-0.135,0.9559,0.3169,1.02
395.2,-0.1167,0.9645,0.2957,1.02
395.3,-0.1006,0.9637,0.2935,1.01
395.4,-0.1309,0.9786,0.3084,1.03
395.5,-0.1145,0.9772,0.2942,1.03
395.6,-0.1201,0.9554,0.2981,1.01
395.7,-0.1011,0.9706,0.303,1.02
395.8,-0.135,0.9735,0.2979,1.03
395.9,-0.1428,0.9764,0.3018,1.03
396,-0.117,0.9584,0.3003,1.01
396.1,-0.1113,0.9681,0.2996,1.02
396.2,-0.0982,0.9403,0.2788,0.99
396.3,-0.1172,0.9979,0.2869,1.04
396.4,-0.1443,0.9764,0.3011,1.03
396.5,-0.1253,0.9781,0.3001,1.03
396.6,-0.1052,0.9579,0.294,1.01
396.7,-0.0891,0.9642,0.2993,1.01
396.8,-0.1145,0.9791,0.313,1.03
396.9,-0.0852,0.9474,0.2976,1
397,-0.0825,0.964,0.3096,1.02
397.1,-0.0774,0.9772,0.2998,1.03
397.2,-0.1179,0.9359,0.3142,0.99
397.3,-0.0566,1.0665,0.3221,1.12
397.4,-0.0405,0.9298,0.3118,0.98
397.5,-0.0076,0.9483,0.3428,1.01
397.6,0.0032,0.9835,0.3457,1.04
397.7,0.0652,0.9464,0.3604,1.01
397.8,0.0698,0.9432,0.4158,1.03
397.9,0.0051,0.9435,0.4522,1.05
398,0.1326,0.8734,0.4197,0.98
398.1,0.1448,0.951,0.4664,1.07
398.2,0.0808,0.9063,0.5743,1.08
398.3,0.1025,0.9955,0.438,1.09
398.4,0.0855,0.9791,0.2722,1.02
398.5,0.1089,0.9676,0.2002,0.99
398.6,0.0803,0.9823,0.2092,1.01
398.7,0.1377,0.954,0.168,0.98
398.8,0.1331,0.9681,0.1553,0.99
398.9,0.2063,1.016,0.1553,1.05
399,0.0601,0.9774,0.1074,0.99
399.1,0.0977,1.0272,0.1741,1.05
399.2,0.1047,1.0196,0.1384,1.03
399.3,0.1104,1.0179,0.1602,1.04
399.4,0.1514,0.9962,0.1536,1.02
399.5,0.1289,0.9366,0.1467,0.96
399.6,0.1704,0.9322,0.106,0.95
399.7,0.0916,0.9576,0.0833,0.97
399.8,0.1228,0.9942,0.0557,1
399.9,0.1402,1.0167,0.0923,1.03
400,0.0877,1.0311,0.0962,1.04
400.1,0.1099,1.0201,0.0803,1.03
400.2,0.1099,0.9986,0.1057,1.01
400.3,0.0593,0.836,0.0039,0.84
400.4,-0.0852,0.4085,-0.3157,0.52
400.5,-0.0139,-0.0005,0.0107,0.02
400.6,-0.0161,-0.001,0.0171,0.02
400.7,0.1795,4.3242,-1.9724,4.76
400.8,-0.0068,-0.0698,0.0029,0.07
400.9,1.7158,-2.8499,-0.7254,3.4
401,0.3108,-0.3738,-0.0491,0.49
401.1,0.0581,0.859,0.5884,1.04
401.2,-0.1687,-0.0046,-0.0811,0.19
401.3,-0.1441,0.0659,-1.0323,1.04
401.4,-0.0869,0.0496,-0.995,1
401.5,-0.096,0.041,-1.0255,1.03
401.6,-0.1023,0.0386,-0.9857,0.99
401.7,-0.0869,0.0515,-1.0113,1.02
401.8,-0.1807,0.0403,-1.1608,1.18
401.9,-0.0847,0.1563,-0.9295,0.95
402,-0.3203,0.1072,-1.0685,1.12
402.1,-0.3015,0.472,-1.1244,1.26
402.2,-0.5535,0.6588,-0.8944,1.24
402.3,-0.5098,0.6737,-0.4439,0.95
402.4,-0.4954,0.7188,-0.1951,0.89
402.5,-0.4749,0.837,-0.0816,0.97
402.6,-0.4324,0.8932,0.0718,0.99
402.7,-0.4627,0.8795,0.2815,1.03
402.8,-0.3252,0.8495,0.3653,0.98
402.9,-0.2061,0.8705,0.3802,0.97
403,-0.1756,0.8961,0.3638,0.98
403.1,-0.1426,0.8866,0.3343,0.96
403.2,-0.1209,0.9239,0.3499,1
403.3,-0.1536,0.9288,0.3684,1.01
403.4,-0.136,0.9178,0.3843,1
403.5,-0.1008,0.9129,0.3831,1
403.6,-0.0964,0.9234,0.3753,1
403.7,-0.0549,0.943,0.3611,1.01
403.8,-0.0825,0.9552,0.367,1.03
403.9,-0.0498,0.9735,0.3416,1.03
404,-0.0603,0.9547,0.3484,1.02
404.1,-0.0764,0.9815,0.3501,1.04
404.2,-0.0523,0.9483,0.3455,1.01
404.3,-0.0371,0.93,0.3282,0.99
404.4,-0.0388,0.9754,0.312,1.02
404.5,-0.0752,0.9217,0.3428,0.99
404.6,-0.0474,0.9977,0.3291,1.05
404.7,-0.0466,0.9615,0.3069,1.01
404.8,-0.0232,0.9413,0.3113,0.99
404.9,-0.0588,0.9737,0.3282,1.03
405,-0.0398,0.9662,0.3111,1.02
405.1,-0.0461,0.9852,0.293,1.03
405.2,-0.0442,0.9801,0.3052,1.03
405.3,-0.0378,0.9701,0.3008,1.02
405.4,-0.0317,0.9696,0.3025,1.02
405.5,-0.0437,0.9715,0.3001,1.02
405.6,-0.0356,0.9757,0.2942,1.02
405.7,-0.054,0.964,0.3089,1.01
405.8,-0.0649,1.0738,0.3047,1.12
405.9,0.0125,0.8783,0.333,0.94
406,-0.002,0.9449,0.2837,0.99
406.1,-0.001,1.0379,0.2503,1.07
406.2,-0.0271,0.9742,0.2991,1.02
406.3,0.0039,0.911,0.2989,0.96
406.4,-0.0418,1.0016,0.2639,1.04
406.5,-0.0115,0.9781,0.2998,1.02
406.6,-0.0073,0.9793,0.2967,1.02
406.7,-0.0256,0.9601,0.3072,1.01
406.8,-0.0271,0.9925,0.2857,1.03
406.9,-0.0144,0.9896,0.2884,1.03
407,-0.0247,1.0018,0.2942,1.04
407.1,-0.0276,1.0011,0.3025,1.05
407.2,0.0166,0.9613,0.2805,1
407.3,-0.001,0.9686,0.2952,1.01
407.4,-0.0103,0.9632,0.2957,1.01
407.5,-0.0078,0.9654,0.2871,1.01
407.6,0.0044,0.9696,0.283,1.01
407.7,-0.0042,0.9789,0.2835,1.02
407.8,-0.0027,0.9769,0.2764,1.02
407.9,0.0088,0.963,0.3033,1.01
408,0.0144,0.9833,0.2971,1.03
408.1,0.022,0.9769,0.2827,1.02
408.2,0.0254,0.9947,0.3103,1.04
408.3,0.0195,0.9691,0.3357,1.03
408.4,0.0537,0.9122,0.3472,0.98
408.5,0.074,0.9464,0.3365,1.01
408.6,0.0808,0.9554,0.3208,1.01
408.7,0.0459,0.9852,0.3037,1.03
408.8,0.0322,0.9796,0.3597,1.04
408.9,0.0227,0.9347,0.3621,1
409,0.0711,0.9493,0.3179,1
409.1,0.0562,0.9535,0.3394,1.01
409.2,0.0383,0.9637,0.3553,1.03
409.3,0.054,0.9789,0.3474,1.04
409.4,0.0527,0.9645,0.356,1.03
409.5,0.0715,0.9596,0.3728,1.03
409.6,0.0227,0.9486,0.4378,1.04
409.7,0.0083,0.9879,0.3868,1.06
409.8,0.0042,0.9398,0.3609,1.01
409.9,0.011,0.9852,0.3699,1.05
410,0.0637,0.9742,0.3655,1.04
410.1,0.0613,0.921,0.3892,1
410.2,0.0295,1.0084,0.4424,1.1
410.3,0.0689,0.9576,0.4458,1.06
410.4,0.1235,0.9176,0.3953,1.01
410.5,0.1802,0.8831,0.3296,0.96
410.6,0.2464,0.8245,0.1067,0.87
410.7,0.2168,0.5716,0.1467,0.63
410.8,-0.3264,0.1514,0.3438,0.5
410.9,-0.0205,0.0112,0.0168,0.03
411,0.3186,2.2703,-1.0135,2.51
411.1,-0.0115,-0.0928,-0.0247,0.1
411.2,0.5464,-0.1016,3.2752,3.32
411.3,0.1934,0.0486,1.3727,1.39
411.4,0.1118,0.0137,1.0629,1.07
411.5,0.1035,0.0254,1.0099,1.02
411.6,0.1084,0.0305,0.9967,1
411.7,0.1077,0.0303,1.0008,1.01
411.8,0.1067,0.0283,1.003,1.01
411.9,0.1089,0.03,1.0062,1.01
412,0.1111,0.0308,1.003,1.01
412.1,0.1104,0.0288,1.0023,1.01
412.2,0.1104,0.03,1.003,1.01
412.3,0.1087,0.031,1.0028,1.01
412.4,0.1072,0.0293,1.0055,1.01
412.5,0.106,0.0476,0.9791,0.99
412.6,0.106,0.0308,0.9967,1
412.7,0.2207,0.0554,0.9156,0.94
412.8,0.148,0.002,1.0172,1.03
412.9,0.1179,0.0593,0.9964,1.01
413,0.1367,0.0305,1.0338,1.04
413.1,0.0701,0.1155,1.0047,1.01
413.2,0.1709,0.0081,1.0111,1.03
413.3,0.1365,0.0923,0.9791,0.99
413.4,-0.0007,0.1138,1.0521,1.06
413.5,0.0039,0.0286,1.0265,1.03
413.6,-0.0596,-0.02,1.0257,1.03
413.7,0.0215,-0.2237,1.0047,1.03
413.8,-0.1787,-0.1619,1.1786,1.2
413.9,-0.0562,-0.147,1.0441,1.06
414,-0.1829,-0.0864,1.1266,1.14
414.1,-0.3882,-0.1658,1.077,1.16
414.2,-0.4998,-0.0803,0.9747,1.1
414.3,-0.305,-0.2471,0.8722,0.96
414.4,-0.941,-0.208,0.6111,1.14
414.5,-0.6871,-0.1118,0.5914,0.91
414.6,-0.7918,-0.1973,0.596,1.01
414.7,-0.9239,-0.1939,0.4722,1.06
414.8,-0.7777,-0.1077,0.3872,0.88
414.9,-0.867,-0.0115,0.3697,0.94
415,-0.9642,0.02,0.3145,1.01
415.1,-0.9525,0.0701,0.1904,0.97
415.2,-1.0323,0.0857,0.2696,1.07
415.3,-1.0565,0.135,0.2293,1.09
415.4,-1.0546,0.1148,0.2534,1.09
415.5,-1.0165,0.1206,0.2793,1.06
415.6,-0.9972,0.106,0.2932,1.04
415.7,-1.0233,0.1135,0.2932,1.07
415.8,-1.0362,0.1292,0.251,1.07
415.9,-1.0499,0.1423,0.2324,1.08
416,-1.0419,0.1372,0.2493,1.08
416.1,-1.0648,0.1533,0.3147,1.12
416.2,-1.0067,0.1746,0.1577,1.03
416.3,-1.0235,0.1763,0.2161,1.06
416.4,-0.9962,0.1516,0.2244,1.03
416.5,-0.9684,0.1421,0.2617,1.01
416.6,-0.9435,0.1734,0.2176,0.98
416.7,-0.9254,0.2051,0.2285,0.98
416.8,-0.9425,0.1909,0.2349,0.99
416.9,-0.9657,0.1362,0.1878,0.99
417,-0.9855,0.1331,0.2364,1.02
417.1,-1.0546,0.0996,0.2102,1.08
417.2,-1.0155,0.0798,0.1873,1.04
417.3,-0.9593,0.0996,0.2168,0.99
417.4,-0.9825,0.0706,0.1936,1
417.5,-1.0289,0.0757,0.2473,1.06
417.6,-1.0577,0.0635,0.2476,1.09
417.7,-1.0494,0.0418,0.2444,1.08
417.8,-0.9818,0.0686,0.2622,1.02
417.9,-0.9449,0.0659,0.2014,0.97
418,-1.0094,0.0332,0.2776,1.05
418.1,-1.0465,0.0569,0.2141,1.07
418.2,-0.9913,0.0615,0.1926,1.01
418.3,-0.9732,0.0483,0.2444,1
418.4,-1.015,0.0613,0.2276,1.04
418.5,-1.0113,0.0754,0.2183,1.04
418.6,-0.992,0.0659,0.2412,1.02
418.7,-0.9894,0.0496,0.218,1.01
418.8,-1.0052,0.0693,0.2346,1.03
418.9,-0.9584,0.0523,0.2578,0.99
419,-0.9515,0.0637,0.2151,0.98
419.1,-0.9515,0.0513,0.2092,0.98
419.2,-0.9869,0.0628,0.1707,1
419.3,-1.0326,0.0776,0.2061,1.06
419.4,-1.0079,0.0608,0.2197,1.03
419.5,-0.9728,0.0659,0.2241,1
419.6,-0.995,0.0654,0.1966,1.02
419.7,-0.9969,0.0732,0.2166,1.02
419.8,-0.9955,0.0591,0.2171,1.02
419.9,-0.8988,0.051,0.134,0.91
420,-0.3055,0.0095,-0.0366,0.31
420.1,-0.0271,-0.063,0.0657,0.09
420.2,-0.0269,-0.0164,0.043,0.05
420.3,-0.1148,-7.9998,7.9998,11.31
420.4,-0.0772,-0.1677,-0.0007,0.18
420.5,-0.0903,-0.1384,0.0061,0.17
420.6,-0.0496,-0.3216,0.012,0.33
420.7,-0.084,0.1555,0.7801,0.8
420.8,-0.3184,0.1821,2.4998,2.53
420.9,-0.5679,-0.0161,1.1644,1.3
421,-0.346,0.0088,0.9581,1.02
421.1,-0.3404,0.0007,0.9584,1.02
421.2,-0.3413,0.0032,0.9593,1.02
421.3,-0.3399,0.0022,0.9571,1.02
421.4,-0.3394,0.0049,0.9549,1.01
421.5,-0.3411,0.0044,0.9579,1.02
421.6,-0.3423,0.0046,0.9574,1.02
421.7,-0.3401,0.001,0.9586,1.02
421.8,-0.3409,0.0029,0.9603,1.02
421.9,-0.3421,0.0017,0.9549,1.01
422,-0.3404,-0.0012,0.9562,1.01
422.1,-0.3455,0.002,0.9642,1.02
422.2,-0.3404,0.0054,0.9554,1.01
422.3,-0.3404,-0.0022,0.9581,1.02
422.4,-0.3421,-0.0012,0.9574,1.02
422.5,-0.3416,0.0054,0.9496,1.01
422.6,-0.3418,0.0012,0.9537,1.01
422.7,-0.3418,-0.0027,0.9608,1.02
422.8,-0.3484,-0.0205,0.9564,1.02
422.9,-0.3409,-0.0015,0.9588,1.02
423,-0.3404,-0.0073,0.9564,1.02
423.1,-0.3431,-0.0002,0.9569,1.02
423.2,-0.3421,0.009,0.9588,1.02
423.3,-0.3714,0.0051,0.9813,1.05
423.4,-0.231,-0.1443,0.9825,1.02
423.5,-0.1663,-0.2232,0.9488,0.99
423.6,-0.1963,-0.1914,1.0187,1.05
